film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q220376,Хэнкок,Санта-Моника,624386771
http://www.wikidata.org/entity/Q220376,Хэнкок,Малибу,624386771
http://www.wikidata.org/entity/Q229808,Новый Человек-паук,Нью-Йорк,757930663
http://www.wikidata.org/entity/Q229808,Новый Человек-паук,Лос-Анджелес,757930663
http://www.wikidata.org/entity/Q327713,Люди в чёрном 3,Нью-Йорк,624026776
http://www.wikidata.org/entity/Q327713,Люди в чёрном 3,Лос-Анджелес,624026776
http://www.wikidata.org/entity/Q327713,Люди в чёрном 3,Лонг-Айленд,624026776
http://www.wikidata.org/entity/Q401976,Форсаж 5,Калифорния,626137675
http://www.wikidata.org/entity/Q401976,Форсаж 5,Аризона,626137675
http://www.wikidata.org/entity/Q401976,Форсаж 5,Джорджия,626137675
http://www.wikidata.org/entity/Q401976,Форсаж 5,Рио-де-Жанейро,626137675
http://www.wikidata.org/entity/Q401976,Форсаж 5,Атланта,626137675
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Чехия,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Новая Зеландия,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Прага,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Адршпашско-Теплицкие скалы,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Tyssaer Wände,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",киностудия Баррандов,745013115
http://www.wikidata.org/entity/Q485803,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",Q94982509,745013115
http://www.wikidata.org/entity/Q496495,Doomsday Book,Республика Корея,704635000
http://www.wikidata.org/entity/Q557232,Painted Skin: The Resurrection,Пекин,726000000
http://www.wikidata.org/entity/Q622769,Человек из стали,Калифорния,668045518
http://www.wikidata.org/entity/Q622769,Человек из стали,Чикаго,668045518
http://www.wikidata.org/entity/Q622769,Человек из стали,Ванкувер,668045518
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Сан-Франциско,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Россия,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Чехия,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Дубай,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Москва,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Прага,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Будапешт,694713380
http://www.wikidata.org/entity/Q628154,Миссия невыполнима: Протокол Фантом,Ванкувер,694713380
http://www.wikidata.org/entity/Q1201853,Тор 2: Царство тьмы,Лондон,644783140
http://www.wikidata.org/entity/Q1201853,Тор 2: Царство тьмы,Исландия,644783140
http://www.wikidata.org/entity/Q1201853,Тор 2: Царство тьмы,Суррей,644783140
http://www.wikidata.org/entity/Q1765358,Первый мститель: Другая война,Лос-Анджелес,714421503
http://www.wikidata.org/entity/Q2399153,Ёлки,Москва,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Новосибирск,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Екатеринбург,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Самара,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Казань,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Пермь,701000000
http://www.wikidata.org/entity/Q2399153,Ёлки,Великий Устюг,701000000
http://www.wikidata.org/entity/Q2579784,Гравитация,Лондон,723192705
http://www.wikidata.org/entity/Q2579784,Гравитация,Аризона,723192705
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Кауаи,652270625
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Six Flags New Orleans,652270625
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Международный аэропорт Новый Орлеан имени Луи Армстронга,652270625
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Honolulu Zoo,652270625
http://www.wikidata.org/entity/Q3604746,Аватар: Путь воды,Новая Зеландия,622024190
http://www.wikidata.org/entity/Q3857809,Caliber 9,Милан,754443000
http://www.wikidata.org/entity/Q4142083,Голодные игры: Сойка-пересмешница. Часть 1,Берлин,755356711
http://www.wikidata.org/entity/Q4142083,Голодные игры: Сойка-пересмешница. Часть 1,Париж,755356711
http://www.wikidata.org/entity/Q4142083,Голодные игры: Сойка-пересмешница. Часть 1,Джорджия,755356711
http://www.wikidata.org/entity/Q4142083,Голодные игры: Сойка-пересмешница. Часть 1,Атланта,755356711
http://www.wikidata.org/entity/Q4254026,Новый Человек-паук. Высокое напряжение,Нью-Йорк,708982323
http://www.wikidata.org/entity/Q4254026,Новый Человек-паук. Высокое напряжение,Лонг-Айленд,708982323
http://www.wikidata.org/entity/Q4254026,Новый Человек-паук. Высокое напряжение,Рочестер,708982323
http://www.wikidata.org/entity/Q4985891,Люди Икс: Дни минувшего будущего,Монреаль,746045700
http://www.wikidata.org/entity/Q10307713,Голодные игры: Сойка-пересмешница. Часть 2,Берлин,661456563
http://www.wikidata.org/entity/Q10307713,Голодные игры: Сойка-пересмешница. Часть 2,Париж,661456563
http://www.wikidata.org/entity/Q10307713,Голодные игры: Сойка-пересмешница. Часть 2,Джорджия,661456563
